date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:38	44453/44453	---M--	200	added ('OK')	image/jpeg	etag:%22af123179b14ab4f603da17d11fb85d7e%22	https://file.hstatic.net/1000001117/file/12_van_hanh_cua_hang.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/12_van_hanh_cua_hang.jpg	(from https://www.haravan.com/)
13:38:38	58772/58772	---M--	200	added ('OK')	image/jpeg	etag:%225a635193c5f0a1cf311c4c70d97623de%22	https://file.hstatic.net/1000001117/file/17_quan_ly_nhieu_kho_san.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/17_quan_ly_nhieu_kho_san.jpg	(from https://www.haravan.com/)
13:38:38	107834/107834	---M--	200	added ('OK')	image/png	etag:%22564220850e19c9507cda1a532b1351e9%22	https://file.hstatic.net/1000001117/file/col-img6.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/col-img6.png	(from https://www.haravan.com/)
13:38:39	88429/88429	---M--	200	added ('OK')	image/png	etag:%229f609740051dc702d12f51c7eaca84cb%22	https://file.hstatic.net/1000001117/file/col-img7.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/col-img7.png	(from https://www.haravan.com/)
13:38:39	197763/197763	---M--	200	added ('OK')	image/png	etag:%221abe277143bf9adedab5786e0706d567%22	https://file.hstatic.net/1000001117/file/col-img8.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/col-img8.png	(from https://www.haravan.com/)
13:38:39	101413/101413	---M--	200	added ('OK')	image/png	etag:%221d84cb5f30445000ea9cc9c125b29a78%22	https://file.hstatic.net/1000001117/file/col-img9.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/col-img9.png	(from https://www.haravan.com/)
13:38:39	159011/159011	---M--	200	added ('OK')	image/png	etag:%22e556e6330f59c49b94571868d3960aa5%22	https://file.hstatic.net/1000001117/file/col-img1.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/col-img1.png	(from https://www.haravan.com/)
13:38:40	146907/146907	---M--	200	added ('OK')	image/png	etag:%22f188515253704238a26df2193a6271d5%22	https://file.hstatic.net/1000001117/file/xu-ly-don-hang-thong-minh.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/xu-ly-don-hang-thong-minh.png	(from https://www.haravan.com/)
13:38:42	530591/530591	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:35%20GMT	https://www.haravan.com/pages/phan-mem-quan-ly-don-hang?src=haravan.com	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/phan-mem-quan-ly-don-hang52db.html	(from https://www.haravan.com/)
13:38:42	551255/551255	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:37%20GMT	https://www.haravan.com/pages/phan-mem-quan-ly-kho?src=haravan.com	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/phan-mem-quan-ly-kho52db.html	(from https://www.haravan.com/)
13:38:42	155315/155315	---M--	200	added ('OK')	image/png	etag:%2277fe9788568582adf4c9d72db691a964%22	https://file.hstatic.net/1000001117/file/dong-bo-ton-kho-da-kenh1.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/dong-bo-ton-kho-da-kenh1.png	(from https://www.haravan.com/)
13:38:43	660106/660106	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:37%20GMT	https://www.haravan.com/ship?src=haravan.com	D:/freelance/phuong-nam-media/haravan/www.haravan.com/ship52db.html	(from https://www.haravan.com/)
13:38:44	761882/761882	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:38%20GMT	https://www.haravan.com/pages/payment?src=haravan.com	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/payment52db.html	(from https://www.haravan.com/)
13:38:44	10655/10655	---M--	200	added ('OK')	image/png	etag:%2234e1586e51e3aa16fb59ff54b58ac22f%22	https://file.hstatic.net/1000001117/file/logo-kiehl_s.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-kiehl_s.png	(from https://www.haravan.com/)
13:38:45	8086/8086	---M--	200	added ('OK')	image/png	etag:%22fea56be1ddb43b84d676d3c748dc6834%22	https://file.hstatic.net/1000001117/file/logo-thegioiskinfood.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-thegioiskinfood.png	(from https://www.haravan.com/)
13:38:45	24314/24314	---M--	200	added ('OK')	image/png	etag:%22e1439f312dfc9c9f82acc9f0ee59aedf%22	https://file.hstatic.net/1000001117/file/logo-farmermarket.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-farmermarket.png	(from https://www.haravan.com/)
13:38:45	23031/23031	---M--	200	added ('OK')	image/png	etag:%224f482655d3559fbfcdad7cdda5b7b727%22	https://file.hstatic.net/1000001117/file/logo-lam-thao-cosmetics.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-lam-thao-cosmetics.png	(from https://www.haravan.com/)
13:38:45	17576/17576	---M--	200	added ('OK')	image/png	etag:%22e62c7c705fbf8a55a1f0215d92e0afba%22	https://file.hstatic.net/1000001117/file/logo-bluestone.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-bluestone.png	(from https://www.haravan.com/)
13:38:45	13471/13471	---M--	200	added ('OK')	image/png	etag:%22cd9f51fecbb188c5ffdd89008329309c%22	https://file.hstatic.net/1000001117/file/logo-minhlong1.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-minhlong1.png	(from https://www.haravan.com/)
13:38:46	3530/3530	---M--	200	added ('OK')	image/png	etag:%2275a57b097273e3503d418678c4fd3080%22	https://file.hstatic.net/1000001117/file/logo-dell.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-dell.png	(from https://www.haravan.com/)
13:38:46	9155/9155	---M--	200	added ('OK')	image/png	etag:%223b7f8e3df6f81ecf64620cf2e5bd37b8%22	https://file.hstatic.net/1000001117/file/logo-vitadairy.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vitadairy.png	(from https://www.haravan.com/)
13:38:46	4905/4905	---M--	200	added ('OK')	image/jpeg	etag:%2258435f774aaf5dda51096a6eb33a351a%22	https://cdn.hstatic.net/files/1000001117/file/logo-daohaisan.jpg	D:/freelance/phuong-nam-media/haravan/cdn.hstatic.net/files/1000001117/file/logo-daohaisan.jpg	(from https://www.haravan.com/)
13:38:46	13940/13940	---M--	200	added ('OK')	image/png	etag:%223c5c601601d22115efbf18ea417fd7de%22	https://file.hstatic.net/1000001117/file/logo-baseus.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-baseus.png	(from https://www.haravan.com/)
13:38:47	12735/12735	---M--	200	added ('OK')	image/png	etag:%228fe4917bfdd2f87af5cfa9781f924bd2%22	https://file.hstatic.net/1000001117/file/logo-tinistore.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-tinistore.png	(from https://www.haravan.com/)
13:38:47	3381/3381	---M--	200	added ('OK')	image/png	etag:%22aeb09f8bb4c2fb372fee03bff4ebe2be%22	https://file.hstatic.net/1000001117/file/logo-icondenim.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-icondenim.png	(from https://www.haravan.com/)
13:38:47	8740/8740	---M--	200	added ('OK')	image/png	etag:%22c99493ee8c3bbeed29c75c157be883e5%22	https://file.hstatic.net/1000001117/file/logo-meoi.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-meoi.png	(from https://www.haravan.com/)
13:38:47	7098/7098	---M--	200	added ('OK')	image/png	etag:%22cfc80102c3439bf825e4e05fe23bc489%22	https://file.hstatic.net/1000001117/file/logo-unicef.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-unicef.png	(from https://www.haravan.com/)
13:38:48	7429/7429	---M--	200	added ('OK')	image/png	etag:%2263d597d7a56c0af0c84d1810b5401df0%22	https://file.hstatic.net/1000001117/file/logo-nutifood.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-nutifood.png	(from https://www.haravan.com/)
13:38:48	11888/11888	---M--	200	added ('OK')	image/png	etag:%22fd63875fa0498259656dc686569039bb%22	https://file.hstatic.net/1000001117/file/logo-vuacua.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vuacua.png	(from https://www.haravan.com/)
13:38:48	4050/4050	---M--	200	added ('OK')	image/png	etag:%226741e73b3c314a1dfd32ea1a71c82a02%22	https://file.hstatic.net/1000001117/file/logo-marc.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-marc.png	(from https://www.haravan.com/)
13:38:48	8995/8995	---M--	200	added ('OK')	image/png	etag:%22d591e5d325d0c9e545cf8a9b2a8706bf%22	https://file.hstatic.net/1000001117/file/logo-ghn.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-ghn.png	(from https://www.haravan.com/)
13:38:48	2652/2652	---M--	200	added ('OK')	image/png	etag:%22cc183c39774a5918cadbe21980c2dca0%22	https://file.hstatic.net/1000001117/file/logo-aristino.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-aristino.png	(from https://www.haravan.com/)
13:38:49	18997/18997	---M--	200	added ('OK')	image/png	etag:%22c94c6ec5753fcf99a71706ca7939dced%22	https://file.hstatic.net/1000001117/file/logo-cachep.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-cachep.png	(from https://www.haravan.com/)
13:38:49	6489/6489	---M--	200	added ('OK')	image/png	etag:%22acd9851703f27e36653516f92236ff31%22	https://file.hstatic.net/1000001117/file/logo-rabity.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-rabity.png	(from https://www.haravan.com/)
13:38:49	20882/20882	---M--	200	added ('OK')	image/png	etag:%22dd8b2d60b8480b6e6282b950bb076c62%22	https://file.hstatic.net/1000001117/file/logo-riobook.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-riobook.png	(from https://www.haravan.com/)
13:38:49	18115/18115	---M--	200	added ('OK')	image/png	etag:%225599e550a799299ee94a029c5441305d%22	https://file.hstatic.net/1000001117/file/logo-nestle.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-nestle.png	(from https://www.haravan.com/)
13:38:50	15410/15410	---M--	200	added ('OK')	image/png	etag:%223388ef71e65b0e16daf092738fe971de%22	https://file.hstatic.net/1000001117/file/logo-jump.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-jump.png	(from https://www.haravan.com/)
13:38:50	31539/31539	---M--	200	added ('OK')	image/png	etag:%22c8d4eae6f555eb79647df718c7b51922%22	https://file.hstatic.net/1000001117/file/logo-k-g.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-k-g.png	(from https://www.haravan.com/)
13:38:50	21729/21729	---M--	200	added ('OK')	image/png	etag:%22050823466b5cbda98cbd6843bd9bda1f%22	https://file.hstatic.net/1000001117/file/logo-greenoly.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-greenoly.png	(from https://www.haravan.com/)
13:38:50	6702/6702	---M--	200	added ('OK')	image/png	etag:%22870ee0528c138bd6fb89496f9c18920f%22	https://file.hstatic.net/1000001117/file/logo-the-myst.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-the-myst.png	(from https://www.haravan.com/)
13:38:50	8128/8128	---M--	200	added ('OK')	image/png	etag:%22e183c8421eb048af32e2ccabb8ad996d%22	https://file.hstatic.net/1000001117/file/logo-langfarm.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-langfarm.png	(from https://www.haravan.com/)
13:38:51	5658/5658	---M--	200	added ('OK')	image/png	etag:%2275b494726b6dab582edc23c68c9705e9%22	https://file.hstatic.net/1000001117/file/logo-coupletx.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-coupletx.png	(from https://www.haravan.com/)
13:38:51	8416/8416	---M--	200	added ('OK')	image/png	etag:%22dbb501adc65ed9e9b43b87491bd1a277%22	https://file.hstatic.net/1000001117/file/logo-cellphones.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-cellphones.png	(from https://www.haravan.com/)
13:38:51	684/684	---M--	200	added ('OK')	image/png	etag:%220caada32079612e5a8a1f7aa31c9f2a7%22	https://file.hstatic.net/1000001117/file/social_facebook.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/social_facebook.png	(from https://www.haravan.com/)
13:38:51	736/736	---M--	200	added ('OK')	image/png	etag:%22361430074c113ca96d4fcceeb573e87a%22	https://file.hstatic.net/1000001117/file/social_youtube.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/social_youtube.png	(from https://www.haravan.com/)
13:38:52	1038/1038	---M--	200	added ('OK')	image/png	etag:%22232f68389e689ef568f6db74b5af7227%22	https://file.hstatic.net/1000001117/file/social_tiktok.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/social_tiktok.png	(from https://www.haravan.com/)
13:38:52	744/744	---M--	200	added ('OK')	image/png	etag:%22065c19e3778e58140b918290c74a31b7%22	https://file.hstatic.net/1000001117/file/social_linkedin.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/social_linkedin.png	(from https://www.haravan.com/)
13:38:52	1810/1810	---M--	200	added ('OK')	image/png	etag:%228cb4de935d09abc7dac3ad665834d31e%22	https://file.hstatic.net/1000001117/file/app_store.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/app_store.png	(from https://www.haravan.com/)
13:38:52	3472/3472	---M--	200	added ('OK')	image/png	etag:%2228a4205e9ad7c5f84baadfa121875e73%22	https://file.hstatic.net/1000001117/file/google_play.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/google_play.png	(from https://www.haravan.com/)
13:38:53	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:36:48%20GMT	http://www.haravan.com/pages/about	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/about.87.delayed	(from https://www.haravan.com/)
13:38:55	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:36:48%20GMT	http://www.haravan.com/blogs/tin-tuc	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc	(from https://www.haravan.com/)
13:39:00	364948/364948	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:48%20GMT	https://www.haravan.com/pages/about	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/about.html	(from https://www.haravan.com/)
13:39:00	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:36:53%20GMT	http://www.haravan.com/blogs/su-kien	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/su-kien	(from https://www.haravan.com/)
13:39:04	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:36:57%20GMT	http://www.haravan.com/pages/partners	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/partners	(from https://www.haravan.com/)
13:39:05	463447/463447	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:50%20GMT	https://www.haravan.com/blogs/tin-tuc	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc.html	(from https://www.haravan.com/)
13:39:11	463857/463857	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:36:55%20GMT	https://www.haravan.com/blogs/su-kien	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/su-kien.html	(from https://www.haravan.com/)
13:39:11	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:37:03%20GMT	http://www.haravan.com/blogs/bao-chi	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/bao-chi	(from https://www.haravan.com/)
13:39:16	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:37:07%20GMT	http://www.haravan.com/daily	D:/freelance/phuong-nam-media/haravan/www.haravan.com/daily	(from https://www.haravan.com/)
13:39:19	517746/517746	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:37:01%20GMT	https://www.haravan.com/pages/partners	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/partners.html	(from https://www.haravan.com/)
13:39:23	445095/445095	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:37:06%20GMT	https://www.haravan.com/blogs/bao-chi	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/bao-chi.html	(from https://www.haravan.com/)
13:39:23	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:37:14%20GMT	http://www.haravan.com/pages/policy	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/policy	(from https://www.haravan.com/)
13:39:26	166/166	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2006:37:19%20GMT	http://www.haravan.com/pages/quy-dinh	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/quy-dinh	(from https://www.haravan.com/)
13:39:27	216785/216785	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:37:12%20GMT	https://www.haravan.com/daily	D:/freelance/phuong-nam-media/haravan/www.haravan.com/daily.html	(from https://www.haravan.com/)
13:39:27	303520/303520	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:37:18%20GMT	https://www.haravan.com/pages/policy	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/policy.html	(from https://www.haravan.com/)
13:39:30	7775/7775	---M--	200	added ('OK')	image/png	etag:%229db3c44801cfb48f9108e89c912aad34%22	http://file.hstatic.net/1000001117/file/bocongthuong1-min.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/bocongthuong1-min.png	(from https://www.haravan.com/)
13:39:34	44343/44343	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a51288159d1d0e507d60cb34b907408%22	http://theme.hstatic.net/1000001117/1001120712/14/owl.carousel.min.js?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/owl.carousel.min9d62.js	(from https://www.haravan.com/)
13:39:34	84092/84092	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d72261a91d4e178d659c7ce12c4b01aa%22	http://theme.hstatic.net/1000001117/1001120712/14/plugins-js-v1.1.js?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/plugins-js-v1.19d62.js	(from https://www.haravan.com/)
13:39:34	314909/314909	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2006:37:23%20GMT	https://www.haravan.com/pages/quy-dinh	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/quy-dinh.html	(from https://www.haravan.com/)
13:39:34	274810/274810	---M--	200	added ('OK')	image/jpeg	etag:%2254f7b9ed13bba57b83cdfc539f015b34%22	http://cdn.hstatic.net/files/1000001117/file/hrv_iso_img.jpg	D:/freelance/phuong-nam-media/haravan/cdn.hstatic.net/files/1000001117/file/hrv_iso_img.jpg	(from https://www.haravan.com/)
13:39:37	67610/67610	---MCZ	200	added ('OK')	application/javascript	etag:W/%2200aba2864713dd29b92817ab1a8c1d0b%22	http://theme.hstatic.net/1000001117/1001120712/14/jquery.fancybox_v3-2018.min.js?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/jquery.fancybox_v3-2018.min9d62.js	(from https://www.haravan.com/)
13:39:37	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d5a61c749e44e47159af8a6579dda121%22	http://theme.hstatic.net/1000001117/1001120712/14/slick.min.js?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/slick.min9d62.js	(from https://www.haravan.com/)
13:39:37	95000/95000	---MCZ	200	added ('OK')	application/javascript	etag:W/%223cbd274dba565624d23763e4bac9aae0%22	http://theme.hstatic.net/1000001117/1001120712/14/script_main_js.js?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/script_main_js9d62.js	(from https://www.haravan.com/)
13:39:41	140543/140543	---MCZ	200	added ('OK')	application/javascript	etag:W/%221685235c976ee3f9b65cd3d4d4e4d3b1%22	https://file.hstatic.net/1000001117/file/rive1.js	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/rive1.js	(from https://www.haravan.com/)
13:39:52	100292/100292	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22df14d76c032f4038346697b1dc32c562%22	http://theme.hstatic.net/1000001117/1001120712/14/sfuitext-regular.woff	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/sfuitext-regular.woff	(from http://theme.hstatic.net/1000001117/1001120712/14/slicknav-v1.5.css?v=29306)
13:39:55	107904/107904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22f79ef62801d1c171375782155a25348b%22	http://theme.hstatic.net/1000001117/1001120712/14/sfuitext-bold.woff	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/sfuitext-bold.woff	(from http://theme.hstatic.net/1000001117/1001120712/14/slicknav-v1.5.css?v=29306)
